Date,Address,Latitude,Longitude,Coordinates,Number of Mosquitoes
11/7/07,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",41.778748,-87.586427,"-87.586427,41.778748",1
11/7/07,"6400 West Strong Street, Chicago, IL, USA",41.970248,-87.787992,"-87.787992,41.970248",7
11/7/07,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",41.999129,-87.795585,"-87.795585,41.999129",1
11/7/07,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",4
11/7/07,"6800 West Belden Avenue, Chicago, IL 60707, USA",41.921177,-87.79518,"-87.79518,41.921177",2
11/7/07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",58
11/7/07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",12
11/7/07,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",12
11/7/07,"7200 North Oketo Avenue, Chicago, IL 60631, USA",42.011601,-87.811506,"-87.811506,42.011601",66
11/7/07,"7300 Cicero Avenue, Chicago, IL 60638, USA",41.759346,-87.745602,"-87.745602,41.759346",9
11/7/07,"7500 North Oakley Avenue, Chicago, IL 60645, USA",42.01743,-87.687769,"-87.687769,42.01743",4
11/7/07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",41.754676,-87.612922,"-87.612922,41.754676",3
11/7/07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",9
11/7/07,"7900 West Foster Avenue, Chicago, IL 60656, USA",41.974089,-87.824812,"-87.824812,41.974089",4
11/7/07,"9100 West Higgins Avenue, Chicago, IL 60656, USA",41.981964,-87.812827,"-87.812827,41.981964",15
11/7/07,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",41.725517,-87.614258,"-87.614258,41.725517",1
11/7/07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",41.719059,-87.675088,"-87.675088,41.719059",21
11/7/07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",26
11/7/07,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",4
11/7/07,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",3
11/7/07,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",32
18/7/07,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",18
18/7/07,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",3
18/7/07,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",1
18/7/07,"1100 South Peoria Street, Chicago, IL 60608, USA",41.862292,-87.64886,"-87.64886,41.862292",2
18/7/07,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",3
18/7/07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",4
18/7/07,"1500 North Long Avenue, Chicago, IL 60651, USA",41.907645,-87.760886,"-87.760886,41.907645",2
18/7/07,"1500 West Webster Avenue, Chicago, IL 60614, USA",41.9216,-87.666455,"-87.666455,41.9216",16
18/7/07,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",2
18/7/07,"1800 West Farwell Avenue, Chicago, IL 60626, USA",42.006858,-87.675919,"-87.675919,42.006858",2
18/7/07,"2000 East 111th Street, Chicago, IL 60628, USA",41.692555,-87.598865,"-87.598865,41.692555",1
18/7/07,"2100 North Stave Street, Chicago, IL 60647, USA",41.919343,-87.694259,"-87.694259,41.919343",1
18/7/07,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",5
18/7/07,"2200 West 113th Street, Chicago, IL 60643, USA",41.688324,-87.676709,"-87.676709,41.688324",6
18/7/07,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",2
18/7/07,"2200 West Pershing Road, Chicago, IL 60609, USA",41.823065,-87.678378,"-87.678378,41.823065",1
18/7/07,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",1
18/7/07,"2500 South Throop Street, Chicago, IL 60608, USA",41.846283,-87.656913,"-87.656913,41.846283",2
18/7/07,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",72
18/7/07,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",2
18/7/07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",41.836644,-87.677737,"-87.677737,41.836644",1
18/7/07,"3000 West 18th Street, Chicago, IL 60608, USA",41.857402,-87.694991,"-87.694991,41.857402",1
18/7/07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",41.94016,-87.794896,"-87.794896,41.94016",2
18/7/07,"3300 West Randolph Street, Chicago, IL 60612, USA",41.883284,-87.705085,"-87.705085,41.883284",3
18/7/07,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",18
18/7/07,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",4
18/7/07,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",140
18/7/07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",41.948167,-87.730698,"-87.730698,41.948167",3
18/7/07,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",3
18/7/07,"3800 East 115th Street, Chicago, IL 60617, USA",41.686398,-87.531635,"-87.531635,41.686398",85
18/7/07,"3800 North California Avenue, Chicago, IL 60618, USA",41.94983,-87.698457,"-87.698457,41.94983",2
18/7/07,"4000 North Austin Avenue, Chicago, IL 60634, USA",41.953067,-87.776792,"-87.776792,41.953067",3
18/7/07,"4000 North Tripp Avenue, Chicago, IL 60641, USA",41.953705,-87.733974,"-87.733974,41.953705",1
18/7/07,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",13
18/7/07,"4200 North Richmond Street, Chicago, IL 60618, USA",41.958271,-87.702575,"-87.702575,41.958271",10
18/7/07,"4200 West 31st Street, Chicago, IL 60623, USA",41.837085,-87.729384,"-87.729384,41.837085",6
18/7/07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",2
18/7/07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",2
18/7/07,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",41.979243,-87.750938,"-87.750938,41.979243",3
18/7/07,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",3
18/7/07,"5300 West Agatite Avenue, Chicago, IL 60630, USA",41.961743,-87.76007,"-87.76007,41.961743",1
18/7/07,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",4
18/7/07,"6000 North Avondale Avenue, Chicago, IL 60631, USA",41.990284,-87.797127,"-87.797127,41.990284",3
18/7/07,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",1
18/7/07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",1
18/7/07,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",2
18/7/07,"6200 North Mandell Avenue, Chicago, IL 60646, USA",41.994991,-87.769279,"-87.769279,41.994991",6
18/7/07,"6400 West Strong Street, Chicago, IL, USA",41.970248,-87.787992,"-87.787992,41.970248",3
18/7/07,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",41.999129,-87.795585,"-87.795585,41.999129",2
18/7/07,"6800 West Belden Avenue, Chicago, IL 60707, USA",41.921177,-87.79518,"-87.79518,41.921177",3
18/7/07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",11
18/7/07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",13
18/7/07,"7200 North Oketo Avenue, Chicago, IL 60631, USA",42.011601,-87.811506,"-87.811506,42.011601",41
18/7/07,"7500 North Oakley Avenue, Chicago, IL 60645, USA",42.01743,-87.687769,"-87.687769,42.01743",3
18/7/07,"7900 West Foster Avenue, Chicago, IL 60656, USA",41.974089,-87.824812,"-87.824812,41.974089",5
18/7/07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",3
18/7/07,"North Streeter Drive, Chicago, IL 60611, USA",41.891126,-87.61156,"-87.61156,41.891126",1
18/7/07,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",16
18/7/07,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",50
18/7/07,"South Mackinaw Avenue, Chicago, IL 60617, USA",41.737052,-87.543067,"-87.543067,41.737052",5
18/7/07,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",178
18/7/07,"South Torrence Avenue, Chicago, IL, USA",41.678618,-87.559308,"-87.559308,41.678618",50
19/7/07,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",1
19/7/07,"1100 South Peoria Street, Chicago, IL 60608, USA",41.862292,-87.64886,"-87.64886,41.862292",2
19/7/07,"1500 West Granville Avenue, Chicago, IL 60660, USA",41.994469,-87.667736,"-87.667736,41.994469",1
19/7/07,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",1
19/7/07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",41.836644,-87.677737,"-87.677737,41.836644",3
19/7/07,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",1
19/7/07,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",439
19/7/07,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",11
19/7/07,"3800 East 115th Street, Chicago, IL 60617, USA",41.686398,-87.531635,"-87.531635,41.686398",37
19/7/07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",1
19/7/07,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",7
19/7/07,"6100 South Melvina Avenue, Chicago, IL 60638, USA",41.781416,-87.776532,"-87.776532,41.781416",1
19/7/07,"6400 West Strong Street, Chicago, IL, USA",41.970248,-87.787992,"-87.787992,41.970248",1
19/7/07,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",2
19/7/07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",8
19/7/07,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",1
19/7/07,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",18
19/7/07,"South Mackinaw Avenue, Chicago, IL 60617, USA",41.737052,-87.543067,"-87.543067,41.737052",3
19/7/07,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",86
19/7/07,"South Torrence Avenue, Chicago, IL, USA",41.678618,-87.559308,"-87.559308,41.678618",63
25/7/07,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",151
25/7/07,"East 91st Street, Chicago, IL, USA",41.729669,-87.582699,"-87.582699,41.729669",3
25/7/07,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",3002
25/7/07,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",913
27/7/07,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",7
27/7/07,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",24
27/7/07,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",3
27/7/07,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",1
27/7/07,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",8
27/7/07,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",2
27/7/07,"1500 West Webster Avenue, Chicago, IL 60614, USA",41.9216,-87.666455,"-87.666455,41.9216",6
27/7/07,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",2
27/7/07,"1800 West Leland Avenue, Chicago, IL 60640, USA",41.966987,-87.674677,"-87.674677,41.966987",2
27/7/07,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",1
27/7/07,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",4
27/7/07,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",1
27/7/07,"2500 South Throop Street, Chicago, IL 60608, USA",41.846283,-87.656913,"-87.656913,41.846283",1
27/7/07,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",21
27/7/07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",41.836644,-87.677737,"-87.677737,41.836644",4
27/7/07,"3000 West 18th Street, Chicago, IL 60608, USA",41.857402,-87.694991,"-87.694991,41.857402",5
27/7/07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",41.94016,-87.794896,"-87.794896,41.94016",1
27/7/07,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",11
27/7/07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",41.948167,-87.730698,"-87.730698,41.948167",1
27/7/07,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",2
27/7/07,"4000 North Austin Avenue, Chicago, IL 60634, USA",41.953067,-87.776792,"-87.776792,41.953067",4
27/7/07,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",35
27/7/07,"4200 North Richmond Street, Chicago, IL 60618, USA",41.958271,-87.702575,"-87.702575,41.958271",6
27/7/07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",2
27/7/07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",4
27/7/07,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",41.979243,-87.750938,"-87.750938,41.979243",1
27/7/07,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",41.962728,-87.748367,"-87.748367,41.962728",2
27/7/07,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",1
27/7/07,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",4
27/7/07,"5200 South Nordica Avenue, Chicago, IL 60638, USA",41.797616,-87.797894,"-87.797894,41.797616",7
27/7/07,"5300 West Agatite Avenue, Chicago, IL 60630, USA",41.961743,-87.76007,"-87.76007,41.961743",7
27/7/07,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",3
27/7/07,"6000 North Avondale Avenue, Chicago, IL 60631, USA",41.990284,-87.797127,"-87.797127,41.990284",2
27/7/07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",2
27/7/07,"6100 South Melvina Avenue, Chicago, IL 60638, USA",41.781416,-87.776532,"-87.776532,41.781416",1
27/7/07,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",2
27/7/07,"6200 North Mandell Avenue, Chicago, IL 60646, USA",41.994991,-87.769279,"-87.769279,41.994991",1
27/7/07,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",2
27/7/07,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",41.999129,-87.795585,"-87.795585,41.999129",1
27/7/07,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",1
27/7/07,"6800 West Belden Avenue, Chicago, IL 60707, USA",41.921177,-87.79518,"-87.79518,41.921177",8
27/7/07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",6
27/7/07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",7
27/7/07,"7200 North Oketo Avenue, Chicago, IL 60631, USA",42.011601,-87.811506,"-87.811506,42.011601",4
27/7/07,"7300 Cicero Avenue, Chicago, IL 60638, USA",41.759346,-87.745602,"-87.745602,41.759346",6
27/7/07,"7500 North Oakley Avenue, Chicago, IL 60645, USA",42.01743,-87.687769,"-87.687769,42.01743",4
27/7/07,"7900 West Foster Avenue, Chicago, IL 60656, USA",41.974089,-87.824812,"-87.824812,41.974089",4
27/7/07,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",41.74785,-87.702716,"-87.702716,41.74785",3
27/7/07,"9100 West Higgins Avenue, Chicago, IL 60656, USA",41.981964,-87.812827,"-87.812827,41.981964",3
27/7/07,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",6
27/7/07,"North Streeter Drive, Chicago, IL 60611, USA",41.891126,-87.61156,"-87.61156,41.891126",1
1/8/07,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",24
1/8/07,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",14
1/8/07,"1000 South California Avenue, Chicago, IL 60612, USA",41.869107,-87.696293,"-87.696293,41.869107",12
1/8/07,"1000 West 95th Street, Chicago, IL 60643, USA",41.721474,-87.648064,"-87.648064,41.721474",18
1/8/07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",41.903002,-87.688267,"-87.688267,41.903002",13
1/8/07,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",13
1/8/07,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",41
1/8/07,"1100 South Peoria Street, Chicago, IL 60608, USA",41.862292,-87.64886,"-87.64886,41.862292",41
1/8/07,"1100 South State Street, Chicago, IL 60605, USA",41.869216,-87.627561,"-87.627561,41.869216",19
1/8/07,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",15
1/8/07,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",1
1/8/07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",8
1/8/07,"1500 North Long Avenue, Chicago, IL 60651, USA",41.907645,-87.760886,"-87.760886,41.907645",8
1/8/07,"1500 West Granville Avenue, Chicago, IL 60660, USA",41.994469,-87.667736,"-87.667736,41.994469",2
1/8/07,"1500 West Webster Avenue, Chicago, IL 60614, USA",41.9216,-87.666455,"-87.666455,41.9216",33
1/8/07,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",1
1/8/07,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",10
1/8/07,"1800 West Farwell Avenue, Chicago, IL 60626, USA",42.006858,-87.675919,"-87.675919,42.006858",6
1/8/07,"1800 West Leland Avenue, Chicago, IL 60640, USA",41.966987,-87.674677,"-87.674677,41.966987",4
1/8/07,"2000 East 111th Street, Chicago, IL 60628, USA",41.692555,-87.598865,"-87.598865,41.692555",4
1/8/07,"2100 North Lawler Avenue, Chicago, IL 60639, USA",41.918705,-87.752329,"-87.752329,41.918705",19
1/8/07,"2100 North Stave Street, Chicago, IL 60647, USA",41.919343,-87.694259,"-87.694259,41.919343",6
1/8/07,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",5
1/8/07,"2200 West 113th Street, Chicago, IL 60643, USA",41.688324,-87.676709,"-87.676709,41.688324",340
1/8/07,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",34
1/8/07,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",29
1/8/07,"2200 West 89th Street, Chicago, IL 60643, USA",41.731922,-87.677512,"-87.677512,41.731922",41
1/8/07,"2200 West Pershing Road, Chicago, IL 60609, USA",41.823065,-87.678378,"-87.678378,41.823065",3
1/8/07,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",118
1/8/07,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",3
1/8/07,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",76
1/8/07,"2700 South Western Avenue, Chicago, IL 60608, USA",41.843811,-87.686763,"-87.686763,41.843811",7
1/8/07,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",2
